feature,mean_abs_shap,shap_pct,cum_pct
opp_rolling5_throw_in_retention3_pct,0.0,0.0,99.99999999999997
opp_rolling3_throw_in_retention3_pct,0.0,0.0,99.99999999999997
opp_ewma_alpha05_dispossessed_wide,0.0,0.0,99.99999999999997
opp_ewma_alpha03_dispossessed_wide,0.0,0.0,99.99999999999997
opp_ewma_alpha05_aerial_wide,0.0,0.0,99.99999999999997
opp_ewma_alpha03_aerial_wide,0.0,0.0,99.99999999999997
opp_ewma_alpha03_std_y,0.0,0.0,99.99999999999997
opp_ewma_alpha03_possession_pct,0.0,0.0,99.99999999999997
opp_ewma_alpha05_avg_zone_x,0.0,0.0,99.99999999999997
opp_ewma_alpha03_avg_pass_length,0.0,0.0,99.99999999999997
opp_ewma_alpha05_wide_events,0.0,0.0,99.99999999999997
opp_ewma_alpha05_wide_ratio,0.0,0.0,99.99999999999997
opp_ewma_alpha05_long_balls,0.0,0.0,99.99999999999997
opp_ewma_alpha03_long_balls,0.0,0.0,99.99999999999997
opp_ewma_alpha05_crosses,0.0,0.0,99.99999999999997
opp_ewma_alpha03_wide_events,0.0,0.0,99.99999999999997
opp_ewma_alpha03_crosses,0.0,0.0,99.99999999999997
opp_ewma_alpha03_throw_in_att_zone_pct,0.0,0.0,99.99999999999997
opp_ewma_alpha03_throw_in_def_zone_pct,0.0,0.0,99.99999999999997
opp_ewma_alpha05_throw_in_def_zone_pct,0.0,0.0,99.99999999999997
opp_ewma_alpha05_press_recoveries_high,0.0,0.0,99.99999999999997
opp_ewma_alpha03_press_recoveries_high,0.0,0.0,99.99999999999997
opp_ewma_alpha05_leading_pct,0.0,0.0,99.99999999999997
opp_rolling10_throw_in_retention3_pct,0.0,0.0,99.99999999999997
opp_ewma_alpha03_leading_pct,0.0,0.0,99.99999999999997
opp_ewma_alpha03_total_events,0.0,0.0,99.99999999999997
opp_std_wide_events,0.0,0.0,99.99999999999997
opp_ewma_alpha05_foul_wide,0.0,0.0,99.99999999999997
weather_code,0.0,0.0,99.99999999999997
rolling3_press_recoveries_high,0.0,0.0,99.99999999999997
rolling10_leading_pct,0.0,0.0,99.99999999999997
opp_std_heads,0.0,0.0,99.99999999999997
rolling3_leading_pct,0.0,0.0,99.99999999999997
rolling10_total_events,0.0,0.0,99.99999999999997
rolling5_total_events,0.0,0.0,99.99999999999997
rolling3_total_events,0.0,0.0,99.99999999999997
rolling10_foul_wide,0.0,0.0,99.99999999999997
rolling5_foul_wide,0.0,0.0,99.99999999999997
rolling3_foul_wide,0.0,0.0,99.99999999999997
rolling5_leading_pct,0.0,0.0,99.99999999999997
rolling10_balltouch_wide,0.0,0.0,99.99999999999997
rolling5_balltouch_wide,0.0,0.0,99.99999999999997
opp_ewma_alpha03_foul_wide,0.0,0.0,99.99999999999997
rolling3_balltouch_wide,0.0,0.0,99.99999999999997
rolling5_dispossessed_wide,0.0,0.0,99.99999999999997
rolling3_dispossessed_wide,0.0,0.0,99.99999999999997
rolling3_aerial_wide,0.0,0.0,99.99999999999997
aerial_wide,0.0,0.0,99.99999999999997
rolling5_std_y,0.0,0.0,99.99999999999997
precipitation,0.0,0.0,99.99999999999997
wind_speed_10m,0.0,0.0,99.99999999999997
pitch_width_m,0.0,0.0,99.99999999999997
rolling5_direct_play,0.0,0.0,99.99999999999997
opp_std_possession_pct,0.0,0.0,99.99999999999997
opp_std_corners_total,0.0,0.0,99.99999999999997
opp_std_throw_ins_total,0.0,0.0,99.99999999999997
